,model,acc,curriculum
157,5,1.0,seq-blocked
158,5,1.0,seq-blocked
159,5,1.0,seq-blocked
160,5,1.0,seq-blocked
161,5,1.0,seq-blocked
162,5,1.0,seq-blocked
163,5,1.0,seq-blocked
164,5,1.0,seq-blocked
165,5,1.0,seq-blocked
166,5,1.0,seq-blocked
167,5,1.0,seq-blocked
168,5,1.0,seq-blocked
169,5,1.0,seq-blocked
170,5,1.0,seq-blocked
171,5,1.0,seq-blocked
172,5,1.0,seq-blocked
173,5,1.0,seq-blocked
174,5,1.0,seq-blocked
175,5,1.0,seq-blocked
176,5,1.0,seq-blocked
177,5,1.0,seq-blocked
178,5,1.0,seq-blocked
179,5,1.0,seq-blocked
180,5,1.0,seq-blocked
181,5,0.0,seq-blocked
182,5,1.0,seq-blocked
183,5,1.0,seq-blocked
184,5,1.0,seq-blocked
185,5,1.0,seq-blocked
186,5,1.0,seq-blocked
187,5,1.0,seq-blocked
188,5,1.0,seq-blocked
189,5,1.0,seq-blocked
190,5,1.0,seq-blocked
191,5,1.0,seq-blocked
192,5,1.0,seq-blocked
193,5,1.0,seq-blocked
194,5,1.0,seq-blocked
195,5,1.0,seq-blocked
196,5,1.0,seq-blocked
197,5,1.0,seq-blocked
198,5,0.0,seq-blocked
199,5,0.0,seq-blocked
200,5,1.0,seq-blocked
201,5,1.0,seq-blocked
202,5,1.0,seq-blocked
203,5,1.0,seq-blocked
204,5,0.0,seq-blocked
205,5,1.0,seq-blocked
206,5,0.0,seq-blocked
207,5,0.0,seq-blocked
208,5,0.0,seq-blocked
209,5,1.0,seq-blocked
210,5,1.0,seq-blocked
211,5,1.0,seq-blocked
212,5,1.0,seq-blocked
213,5,1.0,seq-blocked
214,5,1.0,seq-blocked
215,5,1.0,seq-blocked
216,5,0.0,seq-blocked
217,5,0.0,seq-blocked
218,5,1.0,seq-blocked
219,5,1.0,seq-blocked
220,5,1.0,seq-blocked
221,5,1.0,seq-blocked
222,5,1.0,seq-blocked
223,5,0.0,seq-blocked
224,5,0.0,seq-blocked
225,5,0.0,seq-blocked
226,5,0.0,seq-blocked
227,5,0.0,seq-blocked
228,5,1.0,seq-blocked
229,5,1.0,seq-blocked
230,5,1.0,seq-blocked
231,5,1.0,seq-blocked
232,5,1.0,seq-blocked
233,5,0.0,seq-blocked
234,5,0.0,seq-blocked
235,5,1.0,seq-blocked
236,5,0.0,seq-blocked
237,5,0.0,seq-blocked
238,5,1.0,seq-blocked
239,5,1.0,seq-blocked
240,5,1.0,seq-blocked
241,5,1.0,seq-blocked
242,5,0.0,seq-blocked
243,5,0.0,seq-blocked
244,5,0.0,seq-blocked
245,5,0.0,seq-blocked
246,5,0.0,seq-blocked
247,5,1.0,seq-blocked
248,5,1.0,seq-blocked
249,5,1.0,seq-blocked
250,5,1.0,seq-blocked
251,5,1.0,seq-blocked
252,5,1.0,seq-blocked
253,5,1.0,seq-blocked
254,5,0.0,seq-blocked
255,5,0.0,seq-blocked
256,5,1.0,seq-blocked
257,5,1.0,seq-blocked
258,5,1.0,seq-blocked
259,5,1.0,seq-blocked
260,5,1.0,seq-blocked
261,5,0.0,seq-blocked
262,5,0.0,seq-blocked
263,5,0.0,seq-blocked
264,5,0.0,seq-blocked
265,5,0.0,seq-blocked
266,5,1.0,seq-blocked
267,5,1.0,seq-blocked
268,5,1.0,seq-blocked
269,5,1.0,seq-blocked
270,5,1.0,seq-blocked
271,5,1.0,seq-blocked
272,5,1.0,seq-blocked
273,5,0.0,seq-blocked
274,5,0.0,seq-blocked
275,5,0.0,seq-blocked
276,5,1.0,seq-blocked
277,5,1.0,seq-blocked
278,5,1.0,seq-blocked
279,5,1.0,seq-blocked
280,5,0.0,seq-blocked
281,5,0.0,seq-blocked
282,5,1.0,seq-blocked
283,5,0.0,seq-blocked
284,5,0.0,seq-blocked
285,5,1.0,seq-blocked
286,5,1.0,seq-blocked
287,5,1.0,seq-blocked
288,5,1.0,seq-blocked
289,5,1.0,seq-blocked
290,5,1.0,seq-blocked
291,5,1.0,seq-blocked
292,5,1.0,seq-blocked
293,5,1.0,seq-blocked
294,5,1.0,seq-blocked
295,5,1.0,seq-blocked
296,5,1.0,seq-blocked
297,5,1.0,seq-blocked
298,5,1.0,seq-blocked
299,5,1.0,seq-blocked
300,5,1.0,seq-blocked
301,5,1.0,seq-blocked
302,5,1.0,seq-blocked
303,5,1.0,seq-blocked
304,5,1.0,seq-blocked
305,5,1.0,seq-blocked
306,5,1.0,seq-blocked
307,5,1.0,seq-blocked
308,5,1.0,seq-blocked
309,5,1.0,seq-blocked
310,5,1.0,seq-blocked
311,5,1.0,seq-blocked
312,5,1.0,seq-blocked
313,5,1.0,seq-blocked
314,5,1.0,seq-blocked
315,5,1.0,seq-blocked
316,5,1.0,seq-blocked
317,5,1.0,seq-blocked
318,5,1.0,seq-blocked
319,5,1.0,seq-blocked
320,5,1.0,seq-blocked
321,5,1.0,seq-blocked
322,5,1.0,seq-blocked
323,5,1.0,seq-blocked
324,5,1.0,seq-blocked
325,5,1.0,seq-blocked
326,5,1.0,seq-blocked
327,5,1.0,seq-blocked
328,5,1.0,seq-blocked
329,5,1.0,seq-blocked
330,5,1.0,seq-blocked
331,5,1.0,seq-blocked
332,5,1.0,seq-blocked
333,5,1.0,seq-blocked
334,5,1.0,seq-blocked
335,5,1.0,seq-blocked
336,5,1.0,seq-blocked
337,5,1.0,seq-blocked
338,5,1.0,seq-blocked
339,5,1.0,seq-blocked
340,5,1.0,seq-blocked
341,5,1.0,seq-blocked
342,5,1.0,seq-blocked
343,5,1.0,seq-blocked
344,5,1.0,seq-blocked
345,5,1.0,seq-blocked
346,5,1.0,seq-blocked
347,5,1.0,seq-blocked
348,5,1.0,seq-blocked
349,5,1.0,seq-blocked
350,5,1.0,seq-blocked
351,5,1.0,seq-blocked
352,5,1.0,seq-blocked
353,5,1.0,seq-blocked
354,5,1.0,seq-blocked
355,5,1.0,seq-blocked
356,5,1.0,seq-blocked
357,5,1.0,seq-blocked
358,5,1.0,seq-blocked
359,5,1.0,seq-blocked
360,5,1.0,seq-blocked
361,5,1.0,seq-blocked
362,5,1.0,seq-blocked
363,5,1.0,seq-blocked
364,5,1.0,seq-blocked
365,5,1.0,seq-blocked
366,5,1.0,seq-blocked
367,5,1.0,seq-blocked
368,5,1.0,seq-blocked
369,5,1.0,seq-blocked
370,5,1.0,seq-blocked
371,5,1.0,seq-blocked
372,5,1.0,seq-blocked
373,5,1.0,seq-blocked
374,5,1.0,seq-blocked
375,5,1.0,seq-blocked
376,5,1.0,seq-blocked
377,5,1.0,seq-blocked
378,5,1.0,seq-blocked
379,5,1.0,seq-blocked
380,5,1.0,seq-blocked
381,5,1.0,seq-blocked
382,5,1.0,seq-blocked
383,5,1.0,seq-blocked
384,5,0.0,seq-blocked
385,5,0.0,seq-blocked
386,5,0.0,seq-blocked
387,5,0.0,seq-blocked
388,5,0.0,seq-blocked
389,5,1.0,seq-blocked
390,5,1.0,seq-blocked
391,5,1.0,seq-blocked
392,5,1.0,seq-blocked
393,5,1.0,seq-blocked
394,5,0.0,seq-blocked
395,5,0.0,seq-blocked
396,5,0.0,seq-blocked
397,5,0.0,seq-blocked
398,5,0.0,seq-blocked
399,5,1.0,seq-blocked
400,5,1.0,seq-blocked
401,5,1.0,seq-blocked
402,5,1.0,seq-blocked
403,5,1.0,seq-blocked
404,5,0.0,seq-blocked
405,5,0.0,seq-blocked
406,5,0.0,seq-blocked
407,5,0.0,seq-blocked
408,5,1.0,seq-blocked
409,5,1.0,seq-blocked
410,5,1.0,seq-blocked
411,5,1.0,seq-blocked
412,5,1.0,seq-blocked
413,5,0.0,seq-blocked
414,5,1.0,seq-blocked
415,5,1.0,seq-blocked
416,5,0.0,seq-blocked
417,5,0.0,seq-blocked
418,5,1.0,seq-blocked
419,5,1.0,seq-blocked
420,5,1.0,seq-blocked
421,5,1.0,seq-blocked
422,5,0.0,seq-blocked
423,5,0.0,seq-blocked
424,5,0.0,seq-blocked
425,5,0.0,seq-blocked
426,5,0.0,seq-blocked
427,5,1.0,seq-blocked
428,5,1.0,seq-blocked
429,5,1.0,seq-blocked
430,5,1.0,seq-blocked
431,5,1.0,seq-blocked
432,5,0.0,seq-blocked
433,5,0.0,seq-blocked
434,5,0.0,seq-blocked
435,5,0.0,seq-blocked
436,5,0.0,seq-blocked
437,5,1.0,seq-blocked
438,5,1.0,seq-blocked
439,5,1.0,seq-blocked
440,5,1.0,seq-blocked
441,5,1.0,seq-blocked
442,5,0.0,seq-blocked
443,5,0.0,seq-blocked
444,5,0.0,seq-blocked
445,5,0.0,seq-blocked
446,5,1.0,seq-blocked
447,5,1.0,seq-blocked
448,5,1.0,seq-blocked
449,5,1.0,seq-blocked
450,5,1.0,seq-blocked
451,5,0.0,seq-blocked
452,5,1.0,seq-blocked
453,5,1.0,seq-blocked
454,5,1.0,seq-blocked
455,5,1.0,seq-blocked
456,5,1.0,seq-blocked
457,5,1.0,seq-blocked
458,5,1.0,seq-blocked
459,5,1.0,seq-blocked
460,5,1.0,seq-blocked
461,5,1.0,seq-blocked
462,5,1.0,seq-blocked
463,5,0.0,seq-blocked
464,5,0.0,seq-blocked
465,5,1.0,seq-blocked
466,5,1.0,seq-blocked
467,5,1.0,seq-blocked
468,5,1.0,seq-blocked
469,5,1.0,seq-blocked
470,5,1.0,seq-blocked
471,5,1.0,seq-blocked
472,5,1.0,seq-blocked
473,5,0.0,seq-blocked
474,5,0.0,seq-blocked
475,5,1.0,seq-blocked
476,5,0.0,seq-blocked
477,5,1.0,seq-blocked
478,5,1.0,seq-blocked
479,5,0.0,seq-blocked
480,5,1.0,seq-blocked
481,5,1.0,seq-blocked
482,5,1.0,seq-blocked
483,5,1.0,seq-blocked
484,5,0.0,seq-blocked
485,5,1.0,seq-blocked
486,5,1.0,seq-blocked
487,5,1.0,seq-blocked
488,5,0.0,seq-blocked
489,5,1.0,seq-blocked
490,5,1.0,seq-blocked
491,5,1.0,seq-blocked
492,5,1.0,seq-blocked
493,5,1.0,seq-blocked
494,5,1.0,seq-blocked
495,5,1.0,seq-blocked
496,5,1.0,seq-blocked
497,5,1.0,seq-blocked
498,5,1.0,seq-blocked
499,5,1.0,seq-blocked
500,5,1.0,seq-blocked
501,5,1.0,seq-blocked
502,5,1.0,seq-blocked
503,5,0.0,seq-blocked
504,5,0.0,seq-blocked
505,5,1.0,seq-blocked
506,5,0.0,seq-blocked
507,5,0.0,seq-blocked
508,5,1.0,seq-blocked
509,5,1.0,seq-blocked
510,5,1.0,seq-blocked
511,5,1.0,seq-blocked
512,5,1.0,seq-blocked
513,5,1.0,seq-blocked
514,5,1.0,seq-blocked
515,5,1.0,seq-blocked
516,5,1.0,seq-blocked
517,5,1.0,seq-blocked
518,5,1.0,seq-blocked
519,5,1.0,seq-blocked
520,5,1.0,seq-blocked
521,5,1.0,seq-blocked
522,5,0.0,seq-blocked
523,5,1.0,seq-blocked
524,5,1.0,seq-blocked
525,5,1.0,seq-blocked
526,5,1.0,seq-blocked
527,5,1.0,seq-blocked
528,5,1.0,seq-blocked
529,5,1.0,seq-blocked
530,5,1.0,seq-blocked
531,5,1.0,seq-blocked
532,5,1.0,seq-blocked
533,5,1.0,seq-blocked
534,5,1.0,seq-blocked
535,5,1.0,seq-blocked
536,5,1.0,seq-blocked
537,5,1.0,seq-blocked
538,5,1.0,seq-blocked
539,5,1.0,seq-blocked
540,5,1.0,seq-blocked
541,5,1.0,seq-blocked
542,5,1.0,seq-blocked
543,5,1.0,seq-blocked
544,5,1.0,seq-blocked
545,5,1.0,seq-blocked
546,5,1.0,seq-blocked
547,5,1.0,seq-blocked
548,5,1.0,seq-blocked
549,5,1.0,seq-blocked
550,5,1.0,seq-blocked
551,5,1.0,seq-blocked
552,5,1.0,seq-blocked
553,5,1.0,seq-blocked
554,5,1.0,seq-blocked
555,5,1.0,seq-blocked
556,5,1.0,seq-blocked
557,5,1.0,seq-blocked
558,5,1.0,seq-blocked
559,5,1.0,seq-blocked
560,5,1.0,seq-blocked
561,5,0.0,seq-blocked
562,5,1.0,seq-blocked
563,5,1.0,seq-blocked
564,5,1.0,seq-blocked
565,5,1.0,seq-blocked
566,5,1.0,seq-blocked
567,5,1.0,seq-blocked
568,5,1.0,seq-blocked
569,5,1.0,seq-blocked
570,5,1.0,seq-blocked
571,5,1.0,seq-blocked
572,5,1.0,seq-blocked
573,5,1.0,seq-blocked
574,5,1.0,seq-blocked
575,5,1.0,seq-blocked
576,5,1.0,seq-blocked
577,5,1.0,seq-blocked
578,5,0.0,seq-blocked
579,5,0.0,seq-blocked
580,5,1.0,seq-blocked
581,5,1.0,seq-blocked
582,5,1.0,seq-blocked
583,5,1.0,seq-blocked
584,5,0.0,seq-blocked
585,5,1.0,seq-blocked
586,5,0.0,seq-blocked
587,5,0.0,seq-blocked
588,5,0.0,seq-blocked
589,5,1.0,seq-blocked
590,5,1.0,seq-blocked
591,5,1.0,seq-blocked
592,5,1.0,seq-blocked
593,5,1.0,seq-blocked
594,5,1.0,seq-blocked
595,5,1.0,seq-blocked
596,5,0.0,seq-blocked
597,5,0.0,seq-blocked
598,5,1.0,seq-blocked
599,5,1.0,seq-blocked
600,5,1.0,seq-blocked
601,5,1.0,seq-blocked
602,5,1.0,seq-blocked
603,5,0.0,seq-blocked
604,5,0.0,seq-blocked
605,5,0.0,seq-blocked
606,5,0.0,seq-blocked
607,5,0.0,seq-blocked
608,5,1.0,seq-blocked
609,5,1.0,seq-blocked
610,5,1.0,seq-blocked
611,5,1.0,seq-blocked
612,5,1.0,seq-blocked
613,5,0.0,seq-blocked
614,5,0.0,seq-blocked
615,5,1.0,seq-blocked
616,5,0.0,seq-blocked
617,5,0.0,seq-blocked
618,5,1.0,seq-blocked
619,5,1.0,seq-blocked
620,5,1.0,seq-blocked
621,5,1.0,seq-blocked
622,5,0.0,seq-blocked
623,5,0.0,seq-blocked
624,5,0.0,seq-blocked
625,5,0.0,seq-blocked
626,5,0.0,seq-blocked
627,5,1.0,seq-blocked
628,5,1.0,seq-blocked
629,5,1.0,seq-blocked
630,5,1.0,seq-blocked
631,5,1.0,seq-blocked
632,5,1.0,seq-blocked
633,5,1.0,seq-blocked
634,5,0.0,seq-blocked
635,5,0.0,seq-blocked
636,5,1.0,seq-blocked
637,5,1.0,seq-blocked
638,5,1.0,seq-blocked
639,5,1.0,seq-blocked
640,5,1.0,seq-blocked
641,5,0.0,seq-blocked
642,5,0.0,seq-blocked
643,5,0.0,seq-blocked
644,5,0.0,seq-blocked
645,5,0.0,seq-blocked
646,5,1.0,seq-blocked
647,5,1.0,seq-blocked
648,5,1.0,seq-blocked
649,5,1.0,seq-blocked
650,5,1.0,seq-blocked
651,5,1.0,seq-blocked
652,5,1.0,seq-blocked
653,5,0.0,seq-blocked
654,5,0.0,seq-blocked
655,5,0.0,seq-blocked
656,5,1.0,seq-blocked
657,5,1.0,seq-blocked
658,5,1.0,seq-blocked
659,5,1.0,seq-blocked
660,5,0.0,seq-blocked
661,5,0.0,seq-blocked
662,5,1.0,seq-blocked
663,5,0.0,seq-blocked
664,5,0.0,seq-blocked
665,5,1.0,seq-blocked
666,5,1.0,seq-blocked
667,5,1.0,seq-blocked
668,5,1.0,seq-blocked
669,5,1.0,seq-blocked
670,5,1.0,seq-blocked
671,5,1.0,seq-blocked
672,5,1.0,seq-blocked
673,5,1.0,seq-blocked
674,5,1.0,seq-blocked
675,5,1.0,seq-blocked
676,5,1.0,seq-blocked
677,5,1.0,seq-blocked
678,5,1.0,seq-blocked
679,5,1.0,seq-blocked
680,5,1.0,seq-blocked
681,5,1.0,seq-blocked
682,5,1.0,seq-blocked
683,5,1.0,seq-blocked
684,5,1.0,seq-blocked
685,5,1.0,seq-blocked
686,5,1.0,seq-blocked
687,5,1.0,seq-blocked
688,5,1.0,seq-blocked
689,5,1.0,seq-blocked
690,5,1.0,seq-blocked
691,5,1.0,seq-blocked
692,5,1.0,seq-blocked
693,5,1.0,seq-blocked
694,5,1.0,seq-blocked
695,5,1.0,seq-blocked
696,5,1.0,seq-blocked
697,5,1.0,seq-blocked
698,5,1.0,seq-blocked
699,5,1.0,seq-blocked
700,5,1.0,seq-blocked
701,5,1.0,seq-blocked
702,5,1.0,seq-blocked
703,5,1.0,seq-blocked
704,5,1.0,seq-blocked
705,5,1.0,seq-blocked
706,5,1.0,seq-blocked
707,5,1.0,seq-blocked
708,5,1.0,seq-blocked
709,5,1.0,seq-blocked
710,5,1.0,seq-blocked
711,5,1.0,seq-blocked
712,5,1.0,seq-blocked
713,5,1.0,seq-blocked
714,5,1.0,seq-blocked
715,5,1.0,seq-blocked
716,5,1.0,seq-blocked
717,5,1.0,seq-blocked
718,5,1.0,seq-blocked
719,5,1.0,seq-blocked
720,5,1.0,seq-blocked
721,5,1.0,seq-blocked
722,5,1.0,seq-blocked
723,5,1.0,seq-blocked
724,5,1.0,seq-blocked
725,5,1.0,seq-blocked
726,5,1.0,seq-blocked
727,5,1.0,seq-blocked
728,5,1.0,seq-blocked
729,5,1.0,seq-blocked
730,5,1.0,seq-blocked
731,5,1.0,seq-blocked
732,5,1.0,seq-blocked
733,5,1.0,seq-blocked
734,5,1.0,seq-blocked
735,5,1.0,seq-blocked
736,5,1.0,seq-blocked
737,5,1.0,seq-blocked
738,5,1.0,seq-blocked
739,5,1.0,seq-blocked
740,5,1.0,seq-blocked
741,5,1.0,seq-blocked
742,5,1.0,seq-blocked
743,5,1.0,seq-blocked
744,5,1.0,seq-blocked
745,5,1.0,seq-blocked
746,5,1.0,seq-blocked
747,5,1.0,seq-blocked
748,5,1.0,seq-blocked
749,5,1.0,seq-blocked
750,5,1.0,seq-blocked
751,5,1.0,seq-blocked
752,5,1.0,seq-blocked
753,5,1.0,seq-blocked
754,5,1.0,seq-blocked
755,5,1.0,seq-blocked
756,5,1.0,seq-blocked
757,5,1.0,seq-blocked
758,5,1.0,seq-blocked
759,5,1.0,seq-blocked
760,5,1.0,seq-blocked
761,5,1.0,seq-blocked
762,5,1.0,seq-blocked
763,5,1.0,seq-blocked
764,5,0.0,seq-blocked
765,5,0.0,seq-blocked
766,5,0.0,seq-blocked
767,5,0.0,seq-blocked
768,5,0.0,seq-blocked
769,5,1.0,seq-blocked
770,5,1.0,seq-blocked
771,5,1.0,seq-blocked
772,5,1.0,seq-blocked
773,5,1.0,seq-blocked
774,5,0.0,seq-blocked
775,5,0.0,seq-blocked
776,5,0.0,seq-blocked
777,5,0.0,seq-blocked
778,5,0.0,seq-blocked
779,5,1.0,seq-blocked
780,5,1.0,seq-blocked
781,5,1.0,seq-blocked
782,5,1.0,seq-blocked
783,5,1.0,seq-blocked
784,5,0.0,seq-blocked
785,5,0.0,seq-blocked
786,5,0.0,seq-blocked
787,5,0.0,seq-blocked
788,5,1.0,seq-blocked
789,5,1.0,seq-blocked
790,5,1.0,seq-blocked
791,5,1.0,seq-blocked
792,5,1.0,seq-blocked
793,5,0.0,seq-blocked
794,5,1.0,seq-blocked
795,5,1.0,seq-blocked
796,5,0.0,seq-blocked
797,5,0.0,seq-blocked
798,5,1.0,seq-blocked
799,5,1.0,seq-blocked
800,5,1.0,seq-blocked
801,5,1.0,seq-blocked
802,5,0.0,seq-blocked
803,5,0.0,seq-blocked
804,5,0.0,seq-blocked
805,5,0.0,seq-blocked
806,5,0.0,seq-blocked
807,5,1.0,seq-blocked
808,5,1.0,seq-blocked
809,5,1.0,seq-blocked
810,5,1.0,seq-blocked
811,5,1.0,seq-blocked
812,5,0.0,seq-blocked
813,5,0.0,seq-blocked
814,5,0.0,seq-blocked
815,5,0.0,seq-blocked
816,5,0.0,seq-blocked
817,5,1.0,seq-blocked
818,5,1.0,seq-blocked
819,5,1.0,seq-blocked
820,5,1.0,seq-blocked
821,5,1.0,seq-blocked
822,5,0.0,seq-blocked
823,5,0.0,seq-blocked
824,5,0.0,seq-blocked
825,5,0.0,seq-blocked
826,5,1.0,seq-blocked
827,5,1.0,seq-blocked
828,5,1.0,seq-blocked
829,5,1.0,seq-blocked
830,5,1.0,seq-blocked
831,5,0.0,seq-blocked
832,5,1.0,seq-blocked
833,5,1.0,seq-blocked
834,5,1.0,seq-blocked
835,5,1.0,seq-blocked
836,5,1.0,seq-blocked
837,5,1.0,seq-blocked
838,5,1.0,seq-blocked
839,5,1.0,seq-blocked
840,5,1.0,seq-blocked
841,5,1.0,seq-blocked
842,5,1.0,seq-blocked
843,5,0.0,seq-blocked
844,5,0.0,seq-blocked
845,5,1.0,seq-blocked
846,5,1.0,seq-blocked
847,5,1.0,seq-blocked
848,5,1.0,seq-blocked
849,5,1.0,seq-blocked
850,5,1.0,seq-blocked
851,5,0.0,seq-blocked
852,5,1.0,seq-blocked
853,5,0.0,seq-blocked
854,5,0.0,seq-blocked
855,5,1.0,seq-blocked
856,5,0.0,seq-blocked
857,5,1.0,seq-blocked
858,5,1.0,seq-blocked
859,5,0.0,seq-blocked
860,5,1.0,seq-blocked
861,5,1.0,seq-blocked
862,5,1.0,seq-blocked
863,5,1.0,seq-blocked
864,5,0.0,seq-blocked
865,5,1.0,seq-blocked
866,5,1.0,seq-blocked
867,5,1.0,seq-blocked
868,5,0.0,seq-blocked
869,5,1.0,seq-blocked
870,5,1.0,seq-blocked
871,5,1.0,seq-blocked
872,5,1.0,seq-blocked
873,5,1.0,seq-blocked
874,5,1.0,seq-blocked
875,5,1.0,seq-blocked
876,5,1.0,seq-blocked
877,5,1.0,seq-blocked
878,5,1.0,seq-blocked
879,5,1.0,seq-blocked
880,5,1.0,seq-blocked
881,5,1.0,seq-blocked
882,5,1.0,seq-blocked
883,5,0.0,seq-blocked
884,5,0.0,seq-blocked
885,5,1.0,seq-blocked
886,5,0.0,seq-blocked
887,5,0.0,seq-blocked
888,5,1.0,seq-blocked
889,5,1.0,seq-blocked
890,5,1.0,seq-blocked
891,5,1.0,seq-blocked
892,5,1.0,seq-blocked
893,5,1.0,seq-blocked
894,5,1.0,seq-blocked
895,5,1.0,seq-blocked
896,5,1.0,seq-blocked
897,5,1.0,seq-blocked
898,5,1.0,seq-blocked
899,5,1.0,seq-blocked
900,5,1.0,seq-blocked
901,5,1.0,seq-blocked
902,5,0.0,seq-blocked
903,5,1.0,seq-blocked
904,5,1.0,seq-blocked
905,5,1.0,seq-blocked
906,5,1.0,seq-blocked
907,5,1.0,seq-blocked
908,5,1.0,seq-blocked
909,5,1.0,seq-blocked
910,5,1.0,seq-blocked
911,5,1.0,seq-blocked
912,5,1.0,seq-blocked
913,5,1.0,seq-blocked
914,5,1.0,seq-blocked
915,5,1.0,seq-blocked
916,5,1.0,seq-blocked
917,5,1.0,seq-blocked
918,5,1.0,seq-blocked
919,5,1.0,seq-blocked
920,5,1.0,seq-blocked
921,5,1.0,seq-blocked
922,5,1.0,seq-blocked
923,5,1.0,seq-blocked
924,5,1.0,seq-blocked
925,5,1.0,seq-blocked
926,5,1.0,seq-blocked
927,5,1.0,seq-blocked
928,5,1.0,seq-blocked
929,5,1.0,seq-blocked
930,5,1.0,seq-blocked
931,5,1.0,seq-blocked
932,5,1.0,seq-blocked
933,5,1.0,seq-blocked
934,5,1.0,seq-blocked
935,5,1.0,seq-blocked
936,5,1.0,seq-blocked
937,5,1.0,seq-blocked
938,5,1.0,seq-blocked
939,5,1.0,seq-blocked
940,5,1.0,seq-blocked
941,5,0.0,seq-blocked
942,5,1.0,seq-blocked
943,5,1.0,seq-blocked
944,5,1.0,seq-blocked
945,5,1.0,seq-blocked
946,5,1.0,seq-blocked
947,5,1.0,seq-blocked
948,5,1.0,seq-blocked
949,5,1.0,seq-blocked
950,5,1.0,seq-blocked
951,5,1.0,seq-blocked
952,5,1.0,seq-blocked
953,5,1.0,seq-blocked
954,5,1.0,seq-blocked
955,5,1.0,seq-blocked
956,5,1.0,seq-blocked
957,5,1.0,seq-blocked
958,5,0.0,seq-blocked
959,5,0.0,seq-blocked
960,5,1.0,seq-blocked
961,5,1.0,seq-blocked
962,5,1.0,seq-blocked
963,5,1.0,seq-blocked
964,5,0.0,seq-blocked
965,5,1.0,seq-blocked
966,5,0.0,seq-blocked
967,5,0.0,seq-blocked
968,5,0.0,seq-blocked
969,5,1.0,seq-blocked
970,5,1.0,seq-blocked
971,5,1.0,seq-blocked
972,5,1.0,seq-blocked
973,5,1.0,seq-blocked
974,5,1.0,seq-blocked
975,5,1.0,seq-blocked
976,5,0.0,seq-blocked
977,5,0.0,seq-blocked
978,5,1.0,seq-blocked
979,5,1.0,seq-blocked
980,5,1.0,seq-blocked
981,5,1.0,seq-blocked
982,5,1.0,seq-blocked
983,5,0.0,seq-blocked
984,5,0.0,seq-blocked
985,5,0.0,seq-blocked
986,5,0.0,seq-blocked
987,5,0.0,seq-blocked
988,5,1.0,seq-blocked
989,5,1.0,seq-blocked
990,5,1.0,seq-blocked
991,5,1.0,seq-blocked
992,5,1.0,seq-blocked
993,5,0.0,seq-blocked
994,5,0.0,seq-blocked
995,5,1.0,seq-blocked
996,5,0.0,seq-blocked
997,5,0.0,seq-blocked
998,5,1.0,seq-blocked
999,5,1.0,seq-blocked
1000,5,1.0,seq-blocked
1001,5,1.0,seq-blocked
1002,5,0.0,seq-blocked
1003,5,0.0,seq-blocked
1004,5,0.0,seq-blocked
1005,5,0.0,seq-blocked
1006,5,0.0,seq-blocked
1007,5,1.0,seq-blocked
1008,5,1.0,seq-blocked
1009,5,1.0,seq-blocked
1010,5,1.0,seq-blocked
1011,5,1.0,seq-blocked
1012,5,1.0,seq-blocked
1013,5,1.0,seq-blocked
1014,5,0.0,seq-blocked
1015,5,0.0,seq-blocked
1016,5,1.0,seq-blocked
1017,5,1.0,seq-blocked
1018,5,1.0,seq-blocked
1019,5,1.0,seq-blocked
1020,5,1.0,seq-blocked
1021,5,0.0,seq-blocked
1022,5,0.0,seq-blocked
1023,5,0.0,seq-blocked
1024,5,0.0,seq-blocked
1025,5,0.0,seq-blocked
1026,5,1.0,seq-blocked
1027,5,1.0,seq-blocked
1028,5,1.0,seq-blocked
1029,5,1.0,seq-blocked
1030,5,1.0,seq-blocked
1031,5,1.0,seq-blocked
1032,5,1.0,seq-blocked
1033,5,0.0,seq-blocked
1034,5,0.0,seq-blocked
1035,5,0.0,seq-blocked
1036,5,1.0,seq-blocked
1037,5,1.0,seq-blocked
1038,5,1.0,seq-blocked
1039,5,1.0,seq-blocked
1040,5,0.0,seq-blocked
1041,5,0.0,seq-blocked
1042,5,1.0,seq-blocked
1043,5,0.0,seq-blocked
1044,5,0.0,seq-blocked
1045,5,1.0,seq-blocked
1046,5,1.0,seq-blocked
1047,5,1.0,seq-blocked
1048,5,1.0,seq-blocked
1049,5,1.0,seq-blocked
1050,5,1.0,seq-blocked
1051,5,1.0,seq-blocked
1052,5,1.0,seq-blocked
1053,5,1.0,seq-blocked
1054,5,1.0,seq-blocked
1055,5,1.0,seq-blocked
1056,5,1.0,seq-blocked
1057,5,1.0,seq-blocked
1058,5,1.0,seq-blocked
1059,5,1.0,seq-blocked
1060,5,1.0,seq-blocked
1061,5,1.0,seq-blocked
1062,5,1.0,seq-blocked
1063,5,1.0,seq-blocked
1064,5,1.0,seq-blocked
1065,5,1.0,seq-blocked
1066,5,1.0,seq-blocked
1067,5,1.0,seq-blocked
1068,5,1.0,seq-blocked
1069,5,1.0,seq-blocked
1070,5,1.0,seq-blocked
1071,5,1.0,seq-blocked
1072,5,1.0,seq-blocked
1073,5,1.0,seq-blocked
1074,5,1.0,seq-blocked
1075,5,1.0,seq-blocked
1076,5,1.0,seq-blocked
1077,5,1.0,seq-blocked
1078,5,1.0,seq-blocked
1079,5,1.0,seq-blocked
1080,5,1.0,seq-blocked
1081,5,1.0,seq-blocked
1082,5,1.0,seq-blocked
1083,5,1.0,seq-blocked
