model,trial,condition,mae,error,block_type,size_condition,cat_condition,random_cat_condition
0,109,zero context,0.0023858007043600082,0.0,blocked,s_ma,c_ms,c_ma
0,109,error-gated replacement,0.0021009747870266438,0.0,blocked,s_ma,c_ms,c_ma
0,110,supplied context,0.00025968681438826025,0.0,blocked,s_ma,c_ms,c_ms
0,110,zero context,0.0005821150843985379,0.0,blocked,s_ma,c_ms,c_ms
0,110,error-gated replacement,0.00025968681438826025,0.0,blocked,s_ma,c_ms,c_ms
0,111,supplied context,0.00023006861738394946,0.0,blocked,s_ma,c_ms,c_ma
0,111,zero context,0.0006539688329212368,0.0,blocked,s_ma,c_ms,c_ma
0,111,error-gated replacement,0.00023006861738394946,0.0,blocked,s_ma,c_ms,c_ma
0,112,supplied context,9.623573714634404e-05,0.0,blocked,s_ma,c_ms,c_ms
0,112,zero context,0.00020125869195908308,0.0,blocked,s_ma,c_ms,c_ms
0,112,error-gated replacement,9.623573714634404e-05,0.0,blocked,s_ma,c_ms,c_ms
0,113,supplied context,0.0002223324845544994,0.0,blocked,s_ma,c_ms,c_ma
0,113,zero context,0.0005237181321717799,0.0,blocked,s_ma,c_ms,c_ma
0,113,error-gated replacement,0.0002223324845544994,0.0,blocked,s_ma,c_ms,c_ma
0,114,supplied context,0.4958297312259674,0.0,blocked,s_ms,c_ma,c_ma
0,114,zero context,0.7326287627220154,1.0,blocked,s_ms,c_ma,c_ma
0,114,error-gated replacement,0.4958297312259674,0.0,blocked,s_ms,c_ma,c_ma
0,115,supplied context,0.7209975123405457,1.0,blocked,s_ms,c_ma,c_ms
0,115,zero context,0.830785870552063,1.0,blocked,s_ms,c_ma,c_ms
0,115,error-gated replacement,0.7209975123405457,1.0,blocked,s_ms,c_ma,c_ms
0,116,supplied context,0.7897372245788574,1.0,blocked,s_ms,c_ma,c_ma
0,116,zero context,0.9076917767524719,1.0,blocked,s_ms,c_ma,c_ma
0,116,error-gated replacement,0.9463521242141724,1.0,blocked,s_ms,c_ma,c_ma
0,117,supplied context,0.5610231757164001,1.0,blocked,s_ms,c_ma,c_ms
0,117,zero context,0.669244110584259,1.0,blocked,s_ms,c_ma,c_ms
0,117,error-gated replacement,0.5610231757164001,1.0,blocked,s_ms,c_ma,c_ms
0,118,supplied context,0.6063460111618042,1.0,blocked,s_ms,c_ma,c_ms
0,118,zero context,0.6939395666122437,1.0,blocked,s_ms,c_ma,c_ms
0,118,error-gated replacement,0.9067928791046143,1.0,blocked,s_ms,c_ma,c_ms
0,119,supplied context,0.00039346455014310777,0.0,blocked,s_ma,c_ma,c_ms
0,119,zero context,0.0012240756768733263,0.0,blocked,s_ma,c_ma,c_ms
0,119,error-gated replacement,0.00039346455014310777,0.0,blocked,s_ma,c_ma,c_ms
0,120,supplied context,3.854798342217691e-05,0.0,blocked,s_ma,c_ma,c_ma
0,120,zero context,0.00021632001153193414,0.0,blocked,s_ma,c_ma,c_ma
0,120,error-gated replacement,3.854798342217691e-05,0.0,blocked,s_ma,c_ma,c_ma
0,121,supplied context,8.591572986915708e-05,0.0,blocked,s_ma,c_ma,c_ms
0,121,zero context,0.0002729959087446332,0.0,blocked,s_ma,c_ma,c_ms
0,121,error-gated replacement,8.591572986915708e-05,0.0,blocked,s_ma,c_ma,c_ms
0,122,supplied context,0.0007216660887934268,0.0,blocked,s_ma,c_ma,c_ma
0,122,zero context,0.0002973520022351295,0.0,blocked,s_ma,c_ma,c_ma
0,122,error-gated replacement,0.0007216660887934268,0.0,blocked,s_ma,c_ma,c_ma
0,123,supplied context,0.09545759111642838,0.0,blocked,s_ms,c_ms,c_ma
0,123,zero context,0.525816023349762,1.0,blocked,s_ms,c_ms,c_ma
0,123,error-gated replacement,0.09545759111642838,0.0,blocked,s_ms,c_ms,c_ma
0,124,supplied context,0.12570935487747192,0.0,blocked,s_ms,c_ms,c_ms
0,124,zero context,0.6562708616256714,1.0,blocked,s_ms,c_ms,c_ms
0,124,error-gated replacement,0.12570935487747192,0.0,blocked,s_ms,c_ms,c_ms
0,125,supplied context,0.11479317396879196,0.0,blocked,s_ms,c_ms,c_ms
0,125,zero context,0.4751967787742615,0.0,blocked,s_ms,c_ms,c_ms
0,125,error-gated replacement,0.11479317396879196,0.0,blocked,s_ms,c_ms,c_ms
0,126,supplied context,0.1362082064151764,0.0,blocked,s_ms,c_ms,c_ma
0,126,zero context,0.6068339347839355,1.0,blocked,s_ms,c_ms,c_ma
0,126,error-gated replacement,0.1362082064151764,0.0,blocked,s_ms,c_ms,c_ma
0,127,supplied context,0.1242925226688385,0.0,blocked,s_ms,c_ms,c_ma
0,127,zero context,0.7604554891586304,1.0,blocked,s_ms,c_ms,c_ma
0,127,error-gated replacement,0.1242925226688385,0.0,blocked,s_ms,c_ms,c_ma
0,128,supplied context,0.0009221741929650307,0.0,blocked,s_ma,c_ms,c_ms
0,128,zero context,0.0009189601987600327,0.0,blocked,s_ma,c_ms,c_ms
0,128,error-gated replacement,0.0009221741929650307,0.0,blocked,s_ma,c_ms,c_ms
0,129,supplied context,0.0002651340910233557,0.0,blocked,s_ma,c_ms,c_ma
0,129,zero context,0.001260733581148088,0.0,blocked,s_ma,c_ms,c_ma
0,129,error-gated replacement,0.0002651340910233557,0.0,blocked,s_ma,c_ms,c_ma
0,130,supplied context,0.0002409055014140904,0.0,blocked,s_ma,c_ms,c_ms
0,130,zero context,0.0004918005433864892,0.0,blocked,s_ma,c_ms,c_ms
0,130,error-gated replacement,0.0002409055014140904,0.0,blocked,s_ma,c_ms,c_ms
0,131,supplied context,0.0005945932934992015,0.0,blocked,s_ma,c_ms,c_ma
0,131,zero context,0.0017359850462526083,0.0,blocked,s_ma,c_ms,c_ma
0,131,error-gated replacement,0.0005945932934992015,0.0,blocked,s_ma,c_ms,c_ma
0,132,supplied context,0.00013047471293248236,0.0,blocked,s_ma,c_ms,c_ms
0,132,zero context,0.0010000569745898247,0.0,blocked,s_ma,c_ms,c_ms
0,132,error-gated replacement,0.00013047471293248236,0.0,blocked,s_ma,c_ms,c_ms
0,133,supplied context,0.6360061168670654,1.0,blocked,s_ms,c_ma,c_ma
0,133,zero context,0.7142130732536316,1.0,blocked,s_ms,c_ma,c_ma
0,133,error-gated replacement,0.6360061168670654,1.0,blocked,s_ms,c_ma,c_ma
0,134,supplied context,0.72557133436203,1.0,blocked,s_ms,c_ma,c_ms
0,134,zero context,0.7865510582923889,1.0,blocked,s_ms,c_ma,c_ms
0,134,error-gated replacement,0.9500523209571838,1.0,blocked,s_ms,c_ma,c_ms
0,135,supplied context,0.6792085766792297,1.0,blocked,s_ms,c_ma,c_ma
0,135,zero context,0.7175415754318237,1.0,blocked,s_ms,c_ma,c_ma
0,135,error-gated replacement,0.6792085766792297,1.0,blocked,s_ms,c_ma,c_ma
0,136,supplied context,0.7465693950653076,1.0,blocked,s_ms,c_ma,c_ms
0,136,zero context,0.7956063747406006,1.0,blocked,s_ms,c_ma,c_ms
0,136,error-gated replacement,0.7952933311462402,1.0,blocked,s_ms,c_ma,c_ms
0,137,supplied context,0.5428979396820068,1.0,blocked,s_ms,c_ma,c_ms
0,137,zero context,0.8017599582672119,1.0,blocked,s_ms,c_ma,c_ms
0,137,error-gated replacement,0.5428979396820068,1.0,blocked,s_ms,c_ma,c_ms
0,138,supplied context,6.471985398093238e-05,0.0,blocked,s_ma,c_ma,c_ms
0,138,zero context,0.00017626478802412748,0.0,blocked,s_ma,c_ma,c_ms
0,138,error-gated replacement,0.00022296191309578717,0.0,blocked,s_ma,c_ma,c_ms
0,139,supplied context,3.829560591839254e-05,0.0,blocked,s_ma,c_ma,c_ma
0,139,zero context,0.0002410934102954343,0.0,blocked,s_ma,c_ma,c_ma
0,139,error-gated replacement,0.0007055365713313222,0.0,blocked,s_ma,c_ma,c_ma
0,140,supplied context,7.159887900343165e-05,0.0,blocked,s_ma,c_ma,c_ms
0,140,zero context,0.000217414039070718,0.0,blocked,s_ma,c_ma,c_ms
0,140,error-gated replacement,0.000515891530085355,0.0,blocked,s_ma,c_ma,c_ms
0,141,supplied context,5.1403712859610096e-06,0.0,blocked,s_ma,c_ma,c_ma
0,141,zero context,1.0300347639713436e-05,0.0,blocked,s_ma,c_ma,c_ma
0,141,error-gated replacement,2.1294777980074286e-05,0.0,blocked,s_ma,c_ma,c_ma
0,142,supplied context,0.22808906435966492,0.0,blocked,s_ms,c_ms,c_ma
0,142,zero context,0.7147512435913086,1.0,blocked,s_ms,c_ms,c_ma
0,142,error-gated replacement,0.9199069738388062,1.0,blocked,s_ms,c_ms,c_ma
0,143,supplied context,0.17111626267433167,0.0,blocked,s_ms,c_ms,c_ms
0,143,zero context,0.762374997138977,1.0,blocked,s_ms,c_ms,c_ms
0,143,error-gated replacement,0.17111626267433167,0.0,blocked,s_ms,c_ms,c_ms
0,144,supplied context,0.32932817935943604,0.0,blocked,s_ms,c_ms,c_ms
0,144,zero context,0.7534745931625366,1.0,blocked,s_ms,c_ms,c_ms
0,144,error-gated replacement,0.32932817935943604,0.0,blocked,s_ms,c_ms,c_ms
0,145,supplied context,0.35380858182907104,0.0,blocked,s_ms,c_ms,c_ma
0,145,zero context,0.7292546033859253,1.0,blocked,s_ms,c_ms,c_ma
0,145,error-gated replacement,0.35380858182907104,0.0,blocked,s_ms,c_ms,c_ma
0,146,supplied context,0.3481684923171997,0.0,blocked,s_ms,c_ms,c_ma
0,146,zero context,0.7891367673873901,1.0,blocked,s_ms,c_ms,c_ma
0,146,error-gated replacement,0.3481684923171997,0.0,blocked,s_ms,c_ms,c_ma
0,147,supplied context,0.00015803243150003254,0.0,blocked,s_ma,c_ms,c_ms
0,147,zero context,0.00017703647608868778,0.0,blocked,s_ma,c_ms,c_ms
0,147,error-gated replacement,0.00015803243150003254,0.0,blocked,s_ma,c_ms,c_ms
0,148,supplied context,9.702325769467279e-05,0.0,blocked,s_ma,c_ms,c_ma
0,148,zero context,5.705852890969254e-05,0.0,blocked,s_ma,c_ms,c_ma
0,148,error-gated replacement,9.702325769467279e-05,0.0,blocked,s_ma,c_ms,c_ma
0,149,supplied context,3.0567796784453094e-05,0.0,blocked,s_ma,c_ms,c_ms
0,149,zero context,8.737453754292801e-05,0.0,blocked,s_ma,c_ms,c_ms
0,149,error-gated replacement,3.0567796784453094e-05,0.0,blocked,s_ma,c_ms,c_ms
0,150,supplied context,1.959816290764138e-05,0.0,blocked,s_ma,c_ms,c_ma
0,150,zero context,5.974366649752483e-05,0.0,blocked,s_ma,c_ms,c_ma
0,150,error-gated replacement,1.959816290764138e-05,0.0,blocked,s_ma,c_ms,c_ma
0,151,supplied context,0.0003636615292634815,0.0,blocked,s_ma,c_ms,c_ms
0,151,zero context,0.0005496590165421367,0.0,blocked,s_ma,c_ms,c_ms
0,151,error-gated replacement,0.0003636615292634815,0.0,blocked,s_ma,c_ms,c_ms
0,152,supplied context,0.8018662333488464,1.0,blocked,s_ms,c_ma,c_ms
0,152,zero context,0.6946954131126404,1.0,blocked,s_ms,c_ma,c_ms
0,152,error-gated replacement,0.8018662333488464,1.0,blocked,s_ms,c_ma,c_ms
0,153,supplied context,0.8690584897994995,1.0,blocked,s_ms,c_ma,c_ma
0,153,zero context,0.853412926197052,1.0,blocked,s_ms,c_ma,c_ma
0,153,error-gated replacement,0.6310068368911743,1.0,blocked,s_ms,c_ma,c_ma
0,154,supplied context,0.6291791200637817,1.0,blocked,s_ms,c_ma,c_ms
0,154,zero context,0.433907687664032,0.0,blocked,s_ms,c_ma,c_ms
0,154,error-gated replacement,0.6291791200637817,1.0,blocked,s_ms,c_ma,c_ms
0,155,supplied context,0.6369932293891907,1.0,blocked,s_ms,c_ma,c_ma
0,155,zero context,0.7306309938430786,1.0,blocked,s_ms,c_ma,c_ma
0,155,error-gated replacement,0.8324967622756958,1.0,blocked,s_ms,c_ma,c_ma
0,156,supplied context,0.6913991570472717,1.0,blocked,s_ms,c_ma,c_ma
0,156,zero context,0.6379656791687012,1.0,blocked,s_ms,c_ma,c_ma
0,156,error-gated replacement,0.6913991570472717,1.0,blocked,s_ms,c_ma,c_ma
0,157,supplied context,0.00036975336843170226,0.0,blocked,s_ma,c_ma,c_ma
0,157,zero context,0.0008804313838481903,0.0,blocked,s_ma,c_ma,c_ma
0,157,error-gated replacement,0.0011888305889442563,0.0,blocked,s_ma,c_ma,c_ma
0,158,supplied context,8.227436774177477e-05,0.0,blocked,s_ma,c_ma,c_ms
0,158,zero context,0.00025682186242192984,0.0,blocked,s_ma,c_ma,c_ms
0,158,error-gated replacement,0.0028372847009450197,0.0,blocked,s_ma,c_ma,c_ms
0,159,supplied context,6.94291593390517e-05,0.0,blocked,s_ma,c_ma,c_ms
0,159,zero context,0.000168946833582595,0.0,blocked,s_ma,c_ma,c_ms
0,159,error-gated replacement,0.0004720984143204987,0.0,blocked,s_ma,c_ma,c_ms
0,160,supplied context,0.00031749732443131506,0.0,blocked,s_ma,c_ma,c_ms
0,160,zero context,0.000865742564201355,0.0,blocked,s_ma,c_ma,c_ms
0,160,error-gated replacement,0.0009814599761739373,0.0,blocked,s_ma,c_ma,c_ms
0,161,supplied context,0.20757779479026794,0.0,blocked,s_ms,c_ms,c_ms
0,161,zero context,0.4489136338233948,0.0,blocked,s_ms,c_ms,c_ms
0,161,error-gated replacement,0.8834338784217834,1.0,blocked,s_ms,c_ms,c_ms
0,162,supplied context,0.10658776760101318,0.0,blocked,s_ms,c_ms,c_ma
0,162,zero context,0.6214040517807007,1.0,blocked,s_ms,c_ms,c_ma
0,162,error-gated replacement,0.10658776760101318,0.0,blocked,s_ms,c_ms,c_ma
0,163,supplied context,0.2614298462867737,0.0,blocked,s_ms,c_ms,c_ma
0,163,zero context,0.5449035167694092,1.0,blocked,s_ms,c_ms,c_ma
0,163,error-gated replacement,0.2614298462867737,0.0,blocked,s_ms,c_ms,c_ma
0,164,supplied context,0.21909597516059875,0.0,blocked,s_ms,c_ms,c_ms
0,164,zero context,0.5548204779624939,1.0,blocked,s_ms,c_ms,c_ms
0,164,error-gated replacement,0.21909597516059875,0.0,blocked,s_ms,c_ms,c_ms
0,165,supplied context,0.5399177074432373,1.0,blocked,s_ms,c_ms,c_ms
0,165,zero context,0.7250992655754089,1.0,blocked,s_ms,c_ms,c_ms
0,165,error-gated replacement,0.5399177074432373,1.0,blocked,s_ms,c_ms,c_ms
0,166,supplied context,0.001022140495479107,0.0,blocked,s_ma,c_ms,c_ma
0,166,zero context,0.0008111365023069084,0.0,blocked,s_ma,c_ms,c_ma
0,166,error-gated replacement,0.0007529522990807891,0.0,blocked,s_ma,c_ms,c_ma
0,167,supplied context,0.0002322419750271365,0.0,blocked,s_ma,c_ms,c_ms
0,167,zero context,0.000148240098496899,0.0,blocked,s_ma,c_ms,c_ms
0,167,error-gated replacement,0.00012749100278597325,0.0,blocked,s_ma,c_ms,c_ms
0,168,supplied context,0.00010332644160371274,0.0,blocked,s_ma,c_ms,c_ma
0,168,zero context,9.307095024269074e-05,0.0,blocked,s_ma,c_ms,c_ma
0,168,error-gated replacement,0.00011651308159343898,0.0,blocked,s_ma,c_ms,c_ma
0,169,supplied context,0.00029212108347564936,0.0,blocked,s_ma,c_ms,c_ms
0,169,zero context,0.00027799804229289293,0.0,blocked,s_ma,c_ms,c_ms
0,169,error-gated replacement,0.0009197848848998547,0.0,blocked,s_ma,c_ms,c_ms
0,170,supplied context,0.00011755699961213395,0.0,blocked,s_ma,c_ms,c_ma
0,170,zero context,7.931643631309271e-05,0.0,blocked,s_ma,c_ms,c_ma
0,170,error-gated replacement,0.0001231093774549663,0.0,blocked,s_ma,c_ms,c_ma
0,171,supplied context,0.7262594103813171,1.0,blocked,s_ms,c_ma,c_ma
0,171,zero context,0.6978975534439087,1.0,blocked,s_ms,c_ma,c_ma
0,171,error-gated replacement,0.6659018397331238,1.0,blocked,s_ms,c_ma,c_ma
0,172,supplied context,0.9195070266723633,1.0,blocked,s_ms,c_ma,c_ms
0,172,zero context,0.7419458031654358,1.0,blocked,s_ms,c_ma,c_ms
0,172,error-gated replacement,0.9195070266723633,1.0,blocked,s_ms,c_ma,c_ms
0,173,supplied context,0.9143224954605103,1.0,blocked,s_ms,c_ma,c_ma
0,173,zero context,0.7087075710296631,1.0,blocked,s_ms,c_ma,c_ma
0,173,error-gated replacement,0.5941975712776184,1.0,blocked,s_ms,c_ma,c_ma
0,174,supplied context,0.7828284502029419,1.0,blocked,s_ms,c_ma,c_ms
0,174,zero context,0.8059699535369873,1.0,blocked,s_ms,c_ma,c_ms
0,174,error-gated replacement,0.7828284502029419,1.0,blocked,s_ms,c_ma,c_ms
0,175,supplied context,0.7745349407196045,1.0,blocked,s_ms,c_ma,c_ms
0,175,zero context,0.738955020904541,1.0,blocked,s_ms,c_ma,c_ms
0,175,error-gated replacement,0.49120721220970154,0.0,blocked,s_ms,c_ma,c_ms
0,176,supplied context,0.00013337915879674256,0.0,blocked,s_ma,c_ma,c_ms
0,176,zero context,0.0001207471577799879,0.0,blocked,s_ma,c_ma,c_ms
0,176,error-gated replacement,0.0005033101188018918,0.0,blocked,s_ma,c_ma,c_ms
0,177,supplied context,0.0007061823271214962,0.0,blocked,s_ma,c_ma,c_ma
0,177,zero context,0.00022348875063471496,0.0,blocked,s_ma,c_ma,c_ma
0,177,error-gated replacement,0.0009594481089152396,0.0,blocked,s_ma,c_ma,c_ma
0,178,supplied context,4.827221346204169e-06,0.0,blocked,s_ma,c_ma,c_ma
0,178,zero context,1.1421007911849301e-05,0.0,blocked,s_ma,c_ma,c_ma
0,178,error-gated replacement,2.229858910141047e-05,0.0,blocked,s_ma,c_ma,c_ma
0,179,supplied context,0.0003450030053500086,0.0,blocked,s_ma,c_ma,c_ms
0,179,zero context,0.0008833155734464526,0.0,blocked,s_ma,c_ma,c_ms
0,179,error-gated replacement,0.0009469654178246856,0.0,blocked,s_ma,c_ma,c_ms
0,180,supplied context,0.5615022778511047,1.0,blocked,s_ms,c_ms,c_ma
0,180,zero context,0.660112738609314,1.0,blocked,s_ms,c_ms,c_ma
0,180,error-gated replacement,0.710513174533844,1.0,blocked,s_ms,c_ms,c_ma
0,181,supplied context,0.33887428045272827,0.0,blocked,s_ms,c_ms,c_ms
0,181,zero context,0.603941798210144,1.0,blocked,s_ms,c_ms,c_ms
0,181,error-gated replacement,0.33887428045272827,0.0,blocked,s_ms,c_ms,c_ms
0,182,supplied context,0.5402092933654785,1.0,blocked,s_ms,c_ms,c_ms
0,182,zero context,0.6090109348297119,1.0,blocked,s_ms,c_ms,c_ms
0,182,error-gated replacement,0.5402092933654785,1.0,blocked,s_ms,c_ms,c_ms
0,183,supplied context,0.6411061882972717,1.0,blocked,s_ms,c_ms,c_ma
0,183,zero context,0.7271733283996582,1.0,blocked,s_ms,c_ms,c_ma
0,183,error-gated replacement,0.7625385522842407,1.0,blocked,s_ms,c_ms,c_ma
0,184,supplied context,0.549519419670105,1.0,blocked,s_ms,c_ms,c_ma
0,184,zero context,0.7294706106185913,1.0,blocked,s_ms,c_ms,c_ma
0,184,error-gated replacement,0.549519419670105,1.0,blocked,s_ms,c_ms,c_ma
0,185,supplied context,0.0022616349160671234,0.0,blocked,s_ma,c_ms,c_ms
0,185,zero context,0.002377638826146722,0.0,blocked,s_ma,c_ms,c_ms
0,185,error-gated replacement,0.0022332947701215744,0.0,blocked,s_ma,c_ms,c_ms
0,186,supplied context,9.808720642467961e-05,0.0,blocked,s_ma,c_ms,c_ma
0,186,zero context,0.0001100834779208526,0.0,blocked,s_ma,c_ms,c_ma
0,186,error-gated replacement,9.304995182901621e-05,0.0,blocked,s_ma,c_ms,c_ma
0,187,supplied context,1.3451077393256128e-05,0.0,blocked,s_ma,c_ms,c_ms
0,187,zero context,1.2891136066173203e-05,0.0,blocked,s_ma,c_ms,c_ms
0,187,error-gated replacement,1.0155325071536936e-05,0.0,blocked,s_ma,c_ms,c_ms
0,188,supplied context,1.8546821593190543e-05,0.0,blocked,s_ma,c_ms,c_ma
0,188,zero context,1.7739161194185726e-05,0.0,blocked,s_ma,c_ms,c_ma
0,188,error-gated replacement,1.742496715451125e-05,0.0,blocked,s_ma,c_ms,c_ma
0,189,supplied context,0.00026427299599163234,0.0,blocked,s_ma,c_ms,c_ms
0,189,zero context,0.00020785063679795712,0.0,blocked,s_ma,c_ms,c_ms
0,189,error-gated replacement,0.00016272926586680114,0.0,blocked,s_ma,c_ms,c_ms
0,190,supplied context,4.899558916804381e-06,0.0,blocked,s_ma,c_ms,c_ma
0,190,zero context,6.249382295209216e-06,0.0,blocked,s_ma,c_ms,c_ma
0,190,error-gated replacement,4.899558916804381e-06,0.0,blocked,s_ma,c_ms,c_ma
0,191,supplied context,0.00010842198389582336,0.0,blocked,s_ma,c_ms,c_ms
0,191,zero context,0.00010190981993218884,0.0,blocked,s_ma,c_ms,c_ms
0,191,error-gated replacement,0.00010842198389582336,0.0,blocked,s_ma,c_ms,c_ms
0,192,supplied context,0.00010993018804583699,0.0,blocked,s_ma,c_ms,c_ma
0,192,zero context,0.00015643646474927664,0.0,blocked,s_ma,c_ms,c_ma
0,192,error-gated replacement,0.00010993018804583699,0.0,blocked,s_ma,c_ms,c_ma
0,193,supplied context,0.0004053459852002561,0.0,blocked,s_ma,c_ms,c_ms
0,193,zero context,0.00038390172994695604,0.0,blocked,s_ma,c_ms,c_ms
0,193,error-gated replacement,0.0004053459852002561,0.0,blocked,s_ma,c_ms,c_ms
0,194,supplied context,0.00040260161040350795,0.0,blocked,s_ma,c_ms,c_ms
0,194,zero context,0.00039798597572371364,0.0,blocked,s_ma,c_ms,c_ms
0,194,error-gated replacement,0.00040260161040350795,0.0,blocked,s_ma,c_ms,c_ms
0,195,supplied context,0.05349826067686081,0.0,blocked,s_ms,c_ms,c_ms
0,195,zero context,0.3148654103279114,0.0,blocked,s_ms,c_ms,c_ms
0,195,error-gated replacement,0.05349826067686081,0.0,blocked,s_ms,c_ms,c_ms
0,196,supplied context,0.0848212018609047,0.0,blocked,s_ms,c_ms,c_ma
0,196,zero context,0.38741201162338257,0.0,blocked,s_ms,c_ms,c_ma
0,196,error-gated replacement,0.0848212018609047,0.0,blocked,s_ms,c_ms,c_ma
0,197,supplied context,0.051006048917770386,0.0,blocked,s_ms,c_ms,c_ma
0,197,zero context,0.21201765537261963,0.0,blocked,s_ms,c_ms,c_ma
0,197,error-gated replacement,0.051006048917770386,0.0,blocked,s_ms,c_ms,c_ma
0,198,supplied context,0.08163885772228241,0.0,blocked,s_ms,c_ms,c_ms
0,198,zero context,0.4453263282775879,0.0,blocked,s_ms,c_ms,c_ms
0,198,error-gated replacement,0.08163885772228241,0.0,blocked,s_ms,c_ms,c_ms
0,199,supplied context,0.21425820887088776,0.0,blocked,s_ms,c_ms,c_ma
0,199,zero context,0.25932079553604126,0.0,blocked,s_ms,c_ms,c_ma
0,199,error-gated replacement,0.21425820887088776,0.0,blocked,s_ms,c_ms,c_ma
0,200,supplied context,0.0006891039665788412,0.0,blocked,s_ma,c_ma,c_ms
0,200,zero context,0.00213764444924891,0.0,blocked,s_ma,c_ma,c_ms
0,200,error-gated replacement,0.0006891039665788412,0.0,blocked,s_ma,c_ma,c_ms
0,201,supplied context,0.0021434444934129715,0.0,blocked,s_ma,c_ma,c_ms
0,201,zero context,0.003348418278619647,0.0,blocked,s_ma,c_ma,c_ms
0,201,error-gated replacement,0.0021434444934129715,0.0,blocked,s_ma,c_ma,c_ms
0,202,supplied context,0.010146749205887318,0.0,blocked,s_ma,c_ma,c_ma
0,202,zero context,0.012213516980409622,0.0,blocked,s_ma,c_ma,c_ma
0,202,error-gated replacement,0.010146749205887318,0.0,blocked,s_ma,c_ma,c_ma
0,203,supplied context,0.0007233124924823642,0.0,blocked,s_ma,c_ma,c_ma
0,203,zero context,0.0002595160040073097,0.0,blocked,s_ma,c_ma,c_ma
0,203,error-gated replacement,0.0007233124924823642,0.0,blocked,s_ma,c_ma,c_ma
0,204,supplied context,0.5418984293937683,1.0,blocked,s_ms,c_ma,c_ms
0,204,zero context,0.4935951828956604,0.0,blocked,s_ms,c_ma,c_ms
0,204,error-gated replacement,0.5418984293937683,1.0,blocked,s_ms,c_ma,c_ms
0,205,supplied context,0.5108742713928223,1.0,blocked,s_ms,c_ma,c_ma
0,205,zero context,0.6111807227134705,1.0,blocked,s_ms,c_ma,c_ma
0,205,error-gated replacement,0.6626795530319214,1.0,blocked,s_ms,c_ma,c_ma
0,206,supplied context,0.538974404335022,1.0,blocked,s_ms,c_ma,c_ms
0,206,zero context,0.6356087923049927,1.0,blocked,s_ms,c_ma,c_ms
0,206,error-gated replacement,0.538974404335022,1.0,blocked,s_ms,c_ma,c_ms
0,207,supplied context,0.581679105758667,1.0,blocked,s_ms,c_ma,c_ma
0,207,zero context,0.6644741892814636,1.0,blocked,s_ms,c_ma,c_ma
0,207,error-gated replacement,0.7336467504501343,1.0,blocked,s_ms,c_ma,c_ma
0,208,supplied context,0.6603702902793884,1.0,blocked,s_ms,c_ma,c_ms
0,208,zero context,0.7253924012184143,1.0,blocked,s_ms,c_ma,c_ms
0,208,error-gated replacement,0.6603702902793884,1.0,blocked,s_ms,c_ma,c_ms
0,209,supplied context,0.00021251378348097205,0.0,blocked,s_ma,c_ms,c_ms
0,209,zero context,0.0006572355050593615,0.0,blocked,s_ma,c_ms,c_ms
0,209,error-gated replacement,0.0013579502701759338,0.0,blocked,s_ma,c_ms,c_ms
0,210,supplied context,0.00013044386287219822,0.0,blocked,s_ma,c_ms,c_ma
