,model,rt,error,size_condition,cat_condition,rand_condition,block_type
390,33,1.2474357,0.0,s_ma,c_ms,c_ms,interleaved
391,33,0.8941475,1.0,s_ma,c_ms,c_ms,interleaved
392,33,0.7363546,0.0,s_ma,c_ms,c_ma,interleaved
393,33,0.5008721,1.0,s_ma,c_ms,c_ma,interleaved
394,33,1.3974077,1.0,s_ms,c_ms,c_ms,interleaved
395,33,0.9982358,0.0,s_ms,c_ms,c_ma,interleaved
396,33,1.6978276,0.0,s_ms,c_ms,c_ms,interleaved
397,33,0.40617743,1.0,s_ms,c_ms,c_ma,interleaved
398,33,0.53479004,0.0,s_ms,c_ms,c_ms,interleaved
399,33,0.5464189,0.0,s_ma,c_ma,c_ms,interleaved
400,33,0.87176234,0.0,s_ma,c_ma,c_ms,interleaved
401,33,0.6731755,0.0,s_ma,c_ma,c_ma,interleaved
402,33,0.5853467,0.0,s_ma,c_ma,c_ma,interleaved
403,33,1.74581,1.0,s_ms,c_ma,c_ma,interleaved
404,33,1.0964265,0.0,s_ms,c_ma,c_ms,interleaved
405,33,1.1521461,1.0,s_ms,c_ma,c_ms,interleaved
406,33,1.260551,0.0,s_ms,c_ma,c_ma,interleaved
407,33,0.7732075,0.0,s_ms,c_ma,c_ms,interleaved
408,33,1.5861309,0.0,s_ma,c_ms,c_ms,interleaved
409,33,0.5634055,0.0,s_ma,c_ms,c_ma,interleaved
410,33,0.5946075,0.0,s_ma,c_ms,c_ma,interleaved
411,33,0.5830339,1.0,s_ma,c_ms,c_ms,interleaved
412,33,1.7951723,0.0,s_ma,c_ms,c_ms,interleaved
413,33,0.20413235,1.0,s_ms,c_ms,c_ma,interleaved
414,33,0.42413408,0.0,s_ms,c_ms,c_ms,interleaved
415,33,0.32227427,1.0,s_ms,c_ms,c_ma,interleaved
416,33,0.87664145,1.0,s_ms,c_ms,c_ms,interleaved
417,33,0.6975277,0.0,s_ms,c_ms,c_ma,interleaved
418,33,1.2484962,0.0,s_ma,c_ma,c_ma,interleaved
419,33,0.49154943,0.0,s_ma,c_ma,c_ms,interleaved
420,33,0.4345259,0.0,s_ma,c_ma,c_ms,interleaved
421,33,0.5213622,0.0,s_ma,c_ma,c_ms,interleaved
422,33,1.1418396,0.0,s_ms,c_ma,c_ms,interleaved
423,33,0.8809427,0.0,s_ms,c_ma,c_ma,interleaved
424,33,1.1585585,1.0,s_ms,c_ma,c_ma,interleaved
425,33,0.9003132,1.0,s_ms,c_ma,c_ms,interleaved
426,33,1.1192577,0.0,s_ms,c_ma,c_ma,interleaved
427,33,0.6306947,0.0,s_ma,c_ms,c_ma,interleaved
428,33,0.6875296,0.0,s_ma,c_ms,c_ms,interleaved
429,33,0.6756367,1.0,s_ma,c_ms,c_ms,interleaved
430,33,0.36588478,1.0,s_ma,c_ms,c_ma,interleaved
431,33,0.94665384,0.0,s_ma,c_ms,c_ma,interleaved
432,33,0.49531993,1.0,s_ms,c_ms,c_ms,interleaved
433,33,1.18312,1.0,s_ms,c_ms,c_ma,interleaved
434,33,0.849444,1.0,s_ms,c_ms,c_ms,interleaved
435,33,1.3110961,0.0,s_ms,c_ms,c_ma,interleaved
436,33,0.84531057,0.0,s_ms,c_ms,c_ms,interleaved
437,33,0.11150687,0.0,s_ma,c_ma,c_ms,interleaved
438,33,0.92377335,0.0,s_ma,c_ma,c_ma,interleaved
439,33,1.980418,1.0,s_ma,c_ma,c_ms,interleaved
440,33,2.0412776,0.0,s_ma,c_ma,c_ma,interleaved
441,33,1.5852021,0.0,s_ms,c_ma,c_ma,interleaved
442,33,0.36517715,0.0,s_ms,c_ma,c_ms,interleaved
443,33,0.42348686,1.0,s_ms,c_ma,c_ms,interleaved
444,33,1.4429724,1.0,s_ms,c_ma,c_ma,interleaved
445,33,1.6954168,1.0,s_ms,c_ma,c_ms,interleaved
446,33,0.43643785,1.0,s_ma,c_ms,c_ms,interleaved
447,33,0.77665645,0.0,s_ma,c_ms,c_ma,interleaved
448,33,0.839178,1.0,s_ma,c_ms,c_ma,interleaved
449,33,0.54211825,1.0,s_ma,c_ms,c_ms,interleaved
450,33,0.78614,0.0,s_ma,c_ms,c_ms,interleaved
451,33,0.8832723,1.0,s_ms,c_ms,c_ma,interleaved
452,33,0.6030712,0.0,s_ms,c_ms,c_ms,interleaved
453,33,1.2890877,1.0,s_ms,c_ms,c_ma,interleaved
454,33,0.44763404,0.0,s_ms,c_ms,c_ms,interleaved
455,33,0.5163988,0.0,s_ms,c_ms,c_ma,interleaved
456,33,0.728319,1.0,s_ma,c_ma,c_ms,interleaved
457,33,1.0278614,0.0,s_ma,c_ma,c_ma,interleaved
458,33,0.4205398,1.0,s_ma,c_ma,c_ms,interleaved
459,33,0.5921124,0.0,s_ma,c_ma,c_ma,interleaved
460,33,1.9668276,0.0,s_ms,c_ma,c_ma,interleaved
461,33,1.4340136,1.0,s_ms,c_ma,c_ms,interleaved
462,33,1.1463938,1.0,s_ms,c_ma,c_ms,interleaved
463,33,0.7977699,0.0,s_ms,c_ma,c_ma,interleaved
464,33,0.38620672,0.0,s_ms,c_ma,c_ms,interleaved
465,33,1.7768697,0.0,s_ma,c_ms,c_ms,interleaved
466,33,0.57255894,0.0,s_ma,c_ms,c_ma,interleaved
467,33,2.1813989,0.0,s_ma,c_ms,c_ma,interleaved
468,33,0.5194777,0.0,s_ma,c_ms,c_ms,interleaved
469,33,0.6727729,1.0,s_ma,c_ms,c_ms,interleaved
470,33,1.6809931,0.0,s_ms,c_ms,c_ma,interleaved
471,33,1.2959238,0.0,s_ms,c_ms,c_ms,interleaved
472,33,0.26974583,0.0,s_ms,c_ms,c_ma,interleaved
473,33,1.0913067,0.0,s_ms,c_ms,c_ms,interleaved
474,33,1.307595,1.0,s_ms,c_ms,c_ma,interleaved
475,33,1.4012364,0.0,s_ms,c_ma,c_ms,interleaved
476,33,1.11343,1.0,s_ms,c_ma,c_ma,interleaved
477,33,1.8821427,1.0,s_ms,c_ma,c_ms,interleaved
478,33,1.4300851,0.0,s_ms,c_ma,c_ma,interleaved
479,33,0.70351166,1.0,s_ms,c_ma,c_ma,interleaved
480,33,1.5505022,0.0,s_ma,c_ma,c_ms,interleaved
481,33,0.3715726,0.0,s_ma,c_ma,c_ms,interleaved
482,33,0.797505,0.0,s_ma,c_ma,c_ma,interleaved
483,33,0.6561762,0.0,s_ma,c_ma,c_ms,interleaved
484,33,0.7485324,0.0,s_ms,c_ms,c_ms,interleaved
485,33,0.5893487,0.0,s_ms,c_ms,c_ma,interleaved
486,33,0.867303,1.0,s_ms,c_ms,c_ma,interleaved
487,33,0.117437914,1.0,s_ms,c_ms,c_ms,interleaved
488,33,0.7166728,1.0,s_ms,c_ms,c_ms,interleaved
489,33,0.9841224,0.0,s_ma,c_ms,c_ma,interleaved
490,33,0.8583804,0.0,s_ma,c_ms,c_ms,interleaved
491,33,0.7239334,1.0,s_ma,c_ms,c_ma,interleaved
492,33,0.8158314,0.0,s_ma,c_ms,c_ms,interleaved
493,33,0.24923313,0.0,s_ma,c_ms,c_ma,interleaved
494,33,0.4397052,0.0,s_ms,c_ma,c_ma,interleaved
495,33,1.0028949,1.0,s_ms,c_ma,c_ms,interleaved
496,33,0.93333745,0.0,s_ms,c_ma,c_ma,interleaved
497,33,0.093279086,1.0,s_ms,c_ma,c_ms,interleaved
498,33,1.5697886,0.0,s_ms,c_ma,c_ms,interleaved
499,33,1.2243087,0.0,s_ma,c_ma,c_ms,interleaved
500,33,0.35448205,0.0,s_ma,c_ma,c_ma,interleaved
501,33,0.46971914,0.0,s_ma,c_ma,c_ms,interleaved
502,33,1.0611302,0.0,s_ma,c_ma,c_ma,interleaved
503,33,0.29122058,0.0,s_ms,c_ms,c_ma,interleaved
504,33,0.8496896,0.0,s_ms,c_ms,c_ms,interleaved
505,33,0.44590828,1.0,s_ms,c_ms,c_ms,interleaved
506,33,1.2510191,1.0,s_ms,c_ms,c_ma,interleaved
507,33,0.5240886,1.0,s_ms,c_ms,c_ma,interleaved
508,33,1.2752881,0.0,s_ma,c_ms,c_ms,interleaved
509,33,0.28549165,1.0,s_ma,c_ms,c_ma,interleaved
510,33,0.12601793,0.0,s_ma,c_ms,c_ms,interleaved
511,33,1.0253302,1.0,s_ma,c_ms,c_ma,interleaved
512,33,0.63116777,0.0,s_ma,c_ms,c_ms,interleaved
513,33,0.52797484,0.0,s_ms,c_ma,c_ma,interleaved
514,33,0.56217253,0.0,s_ms,c_ma,c_ms,interleaved
515,33,2.0909119,0.0,s_ms,c_ma,c_ma,interleaved
516,33,0.50447166,0.0,s_ms,c_ma,c_ms,interleaved
517,33,1.0945972,0.0,s_ms,c_ma,c_ms,interleaved
518,33,1.0462682,0.0,s_ma,c_ma,c_ms,interleaved
519,33,1.2385046,0.0,s_ma,c_ma,c_ma,interleaved
520,33,1.5975916,1.0,s_ma,c_ma,c_ms,interleaved
521,33,0.64059037,1.0,s_ma,c_ma,c_ma,interleaved
522,33,0.9676325,0.0,s_ms,c_ms,c_ma,interleaved
523,33,0.6176332,0.0,s_ms,c_ms,c_ms,interleaved
524,33,1.6575451,0.0,s_ms,c_ms,c_ms,interleaved
525,33,0.51893866,0.0,s_ms,c_ms,c_ma,interleaved
526,33,0.6758654,0.0,s_ms,c_ms,c_ma,interleaved
527,33,1.1932899,1.0,s_ma,c_ms,c_ms,interleaved
528,33,1.5030012,0.0,s_ma,c_ms,c_ma,interleaved
529,33,0.6159539,0.0,s_ma,c_ms,c_ms,interleaved
530,33,1.1061903,0.0,s_ma,c_ms,c_ma,interleaved
531,33,1.3480752,0.0,s_ma,c_ms,c_ms,interleaved
532,33,0.9294416,0.0,s_ms,c_ma,c_ms,interleaved
533,33,1.0388684,0.0,s_ms,c_ma,c_ma,interleaved
534,33,0.24027765,0.0,s_ms,c_ma,c_ms,interleaved
535,33,1.2296345,0.0,s_ms,c_ma,c_ma,interleaved
536,33,0.80571884,0.0,s_ms,c_ma,c_ma,interleaved
537,33,1.6562978,0.0,s_ma,c_ma,c_ma,interleaved
538,33,0.17177601,0.0,s_ma,c_ma,c_ms,interleaved
539,33,0.29231194,0.0,s_ma,c_ma,c_ms,interleaved
540,33,1.3575335,0.0,s_ma,c_ma,c_ms,interleaved
541,33,1.2293979,0.0,s_ms,c_ms,c_ms,interleaved
542,33,0.93274665,0.0,s_ms,c_ms,c_ma,interleaved
543,33,0.86515355,1.0,s_ms,c_ms,c_ma,interleaved
544,33,1.2665814,0.0,s_ms,c_ms,c_ms,interleaved
545,33,1.8128722,1.0,s_ms,c_ms,c_ms,interleaved
546,33,1.028147,1.0,s_ma,c_ms,c_ma,interleaved
547,33,1.427445,0.0,s_ma,c_ms,c_ms,interleaved
548,33,0.56630325,0.0,s_ma,c_ms,c_ma,interleaved
549,33,1.2437854,0.0,s_ma,c_ms,c_ms,interleaved
550,33,0.53375983,0.0,s_ma,c_ms,c_ma,interleaved
551,33,1.0307502,1.0,s_ms,c_ma,c_ma,interleaved
552,33,1.3876946,0.0,s_ms,c_ma,c_ms,interleaved
553,33,1.1586322,0.0,s_ms,c_ma,c_ma,interleaved
554,33,1.1951494,0.0,s_ms,c_ma,c_ms,interleaved
555,33,0.13370778,0.0,s_ms,c_ma,c_ms,interleaved
556,33,0.08425126,0.0,s_ma,c_ma,c_ms,interleaved
557,33,0.73344177,0.0,s_ma,c_ma,c_ma,interleaved
558,33,1.5054734,0.0,s_ma,c_ma,c_ma,interleaved
559,33,0.58670825,0.0,s_ma,c_ma,c_ms,interleaved
560,33,0.9830087,1.0,s_ms,c_ms,c_ma,interleaved
561,33,0.26528847,1.0,s_ms,c_ms,c_ms,interleaved
562,33,1.2195883,1.0,s_ms,c_ms,c_ms,interleaved
563,33,0.5333047,1.0,s_ms,c_ms,c_ma,interleaved
564,33,0.69942856,1.0,s_ms,c_ms,c_ma,interleaved
565,33,1.2717631,0.0,s_ma,c_ms,c_ms,interleaved
566,33,1.0232358,0.0,s_ma,c_ms,c_ma,interleaved
567,33,1.2374921,1.0,s_ma,c_ms,c_ms,interleaved
568,33,0.74315196,1.0,s_ma,c_ms,c_ma,interleaved
569,33,0.52551997,0.0,s_ma,c_ms,c_ms,interleaved
570,33,1.5653965,0.0,s_ma,c_ms,c_ma,interleaved
571,33,1.1696757,0.0,s_ma,c_ms,c_ms,interleaved
572,33,0.94885206,0.0,s_ma,c_ms,c_ma,interleaved
573,33,0.7280952,0.0,s_ma,c_ms,c_ms,interleaved
574,33,0.98922026,0.0,s_ma,c_ms,c_ms,interleaved
575,33,0.5735229,0.0,s_ms,c_ms,c_ms,interleaved
576,33,1.7133086,0.0,s_ms,c_ms,c_ma,interleaved
577,33,1.0015275,0.0,s_ms,c_ms,c_ma,interleaved
578,33,0.8659532,1.0,s_ms,c_ms,c_ms,interleaved
579,33,1.9407341,1.0,s_ms,c_ms,c_ma,interleaved
580,33,0.6697606,0.0,s_ma,c_ma,c_ms,interleaved
581,33,0.28811973,1.0,s_ma,c_ma,c_ms,interleaved
582,33,0.59588856,1.0,s_ma,c_ma,c_ma,interleaved
583,33,1.0402958,0.0,s_ma,c_ma,c_ma,interleaved
584,33,0.5759096,1.0,s_ms,c_ma,c_ms,interleaved
585,33,0.9572991,1.0,s_ms,c_ma,c_ma,interleaved
586,33,0.5105601,0.0,s_ms,c_ma,c_ms,interleaved
587,33,0.814116,1.0,s_ms,c_ma,c_ma,interleaved
588,33,0.8918879,0.0,s_ms,c_ma,c_ms,interleaved
589,33,1.540413,0.0,s_ma,c_ms,c_ms,interleaved
590,33,1.5609215,1.0,s_ma,c_ms,c_ma,interleaved
591,33,0.8941238,0.0,s_ma,c_ms,c_ms,interleaved
592,33,0.72909063,1.0,s_ma,c_ms,c_ma,interleaved
593,33,0.74799305,0.0,s_ma,c_ms,c_ma,interleaved
594,33,1.4358228,0.0,s_ms,c_ms,c_ma,interleaved
595,33,1.4041673,0.0,s_ms,c_ms,c_ms,interleaved
596,33,1.3098116,1.0,s_ms,c_ms,c_ms,interleaved
597,33,0.29361907,0.0,s_ms,c_ms,c_ma,interleaved
598,33,0.2708883,0.0,s_ms,c_ms,c_ms,interleaved
599,33,1.2128592,1.0,s_ma,c_ma,c_ms,interleaved
600,33,0.43055403,1.0,s_ma,c_ma,c_ma,interleaved
601,33,0.17633489,0.0,s_ma,c_ma,c_ms,interleaved
602,33,0.11779758,0.0,s_ma,c_ma,c_ms,interleaved
603,33,0.52689636,0.0,s_ms,c_ma,c_ma,interleaved
604,33,1.3189857,1.0,s_ms,c_ma,c_ms,interleaved
605,33,0.70291305,0.0,s_ms,c_ma,c_ma,interleaved
606,33,0.41254678,0.0,s_ms,c_ma,c_ms,interleaved
607,33,0.78739035,0.0,s_ms,c_ma,c_ma,interleaved
608,33,0.8598349,0.0,s_ma,c_ms,c_ms,interleaved
609,33,1.1411641,1.0,s_ma,c_ms,c_ma,interleaved
610,33,1.3491085,0.0,s_ma,c_ms,c_ms,interleaved
611,33,1.0071425,0.0,s_ma,c_ms,c_ma,interleaved
612,33,0.6048902,0.0,s_ma,c_ms,c_ma,interleaved
613,33,1.0666133,0.0,s_ms,c_ms,c_ma,interleaved
614,33,1.0258995,1.0,s_ms,c_ms,c_ms,interleaved
615,33,1.0917923,1.0,s_ms,c_ms,c_ms,interleaved
616,33,2.0990205,1.0,s_ms,c_ms,c_ma,interleaved
617,33,1.8475436,0.0,s_ms,c_ms,c_ms,interleaved
618,33,1.2071224,1.0,s_ma,c_ma,c_ms,interleaved
619,33,1.5883243,0.0,s_ma,c_ma,c_ma,interleaved
620,33,0.10219471,0.0,s_ma,c_ma,c_ms,interleaved
621,33,0.94388497,0.0,s_ma,c_ma,c_ms,interleaved
622,33,1.7093129,1.0,s_ms,c_ma,c_ma,interleaved
623,33,0.54891896,0.0,s_ms,c_ma,c_ms,interleaved
624,33,0.8928959,0.0,s_ms,c_ma,c_ma,interleaved
625,33,0.3673276,1.0,s_ms,c_ma,c_ms,interleaved
626,33,0.3459585,1.0,s_ms,c_ma,c_ma,interleaved
627,33,0.36293596,0.0,s_ma,c_ms,c_ma,interleaved
628,33,1.9288447,0.0,s_ma,c_ms,c_ms,interleaved
629,33,0.59717107,1.0,s_ma,c_ms,c_ma,interleaved
630,33,0.6179391,0.0,s_ma,c_ms,c_ms,interleaved
631,33,0.90202117,0.0,s_ma,c_ms,c_ms,interleaved
632,33,0.41323897,0.0,s_ms,c_ms,c_ms,interleaved
633,33,1.5081129,1.0,s_ms,c_ms,c_ma,interleaved
634,33,0.5787764,1.0,s_ms,c_ms,c_ma,interleaved
635,33,0.38201138,0.0,s_ms,c_ms,c_ms,interleaved
636,33,1.5782579,0.0,s_ms,c_ms,c_ma,interleaved
637,33,0.74262804,0.0,s_ma,c_ma,c_ma,interleaved
638,33,0.47918147,0.0,s_ma,c_ma,c_ms,interleaved
639,33,0.819877,0.0,s_ma,c_ma,c_ms,interleaved
640,33,0.4510985,1.0,s_ma,c_ma,c_ma,interleaved
641,33,0.9082072,1.0,s_ms,c_ma,c_ms,interleaved
642,33,0.33445626,0.0,s_ms,c_ma,c_ma,interleaved
643,33,1.4247527,0.0,s_ms,c_ma,c_ms,interleaved
644,33,0.94067067,0.0,s_ms,c_ma,c_ma,interleaved
645,33,1.497635,0.0,s_ms,c_ma,c_ms,interleaved
646,33,1.0006585,0.0,s_ma,c_ms,c_ma,interleaved
647,33,1.1488485,1.0,s_ma,c_ms,c_ms,interleaved
648,33,1.4127529,1.0,s_ma,c_ms,c_ma,interleaved
649,33,1.0566108,1.0,s_ma,c_ms,c_ms,interleaved
650,33,2.0120318,1.0,s_ma,c_ms,c_ms,interleaved
651,33,0.23481464,0.0,s_ms,c_ms,c_ms,interleaved
652,33,1.0774686,0.0,s_ms,c_ms,c_ma,interleaved
653,33,0.6081505,0.0,s_ms,c_ms,c_ma,interleaved
654,33,1.0823528,0.0,s_ms,c_ms,c_ms,interleaved
655,33,2.0886302,0.0,s_ms,c_ms,c_ma,interleaved
656,33,1.3196236,0.0,s_ma,c_ma,c_ma,interleaved
657,33,0.7810067,0.0,s_ma,c_ma,c_ms,interleaved
658,33,1.3055513,0.0,s_ma,c_ma,c_ms,interleaved
659,33,1.52297,0.0,s_ma,c_ma,c_ma,interleaved
660,33,1.2762336,1.0,s_ms,c_ma,c_ms,interleaved
661,33,1.5529435,1.0,s_ms,c_ma,c_ma,interleaved
662,33,1.6615133,1.0,s_ms,c_ma,c_ms,interleaved
663,33,0.537629,0.0,s_ms,c_ma,c_ma,interleaved
664,33,1.1336812,1.0,s_ms,c_ma,c_ms,interleaved
665,33,0.69235986,0.0,s_ms,c_ms,c_ms,interleaved
666,33,0.6014104,0.0,s_ms,c_ms,c_ma,interleaved
667,33,1.1592631,0.0,s_ms,c_ms,c_ms,interleaved
668,33,0.7542181,1.0,s_ms,c_ms,c_ma,interleaved
669,33,2.1626728,0.0,s_ms,c_ms,c_ma,interleaved
670,33,0.3172153,1.0,s_ma,c_ms,c_ma,interleaved
671,33,1.4457731,0.0,s_ma,c_ms,c_ms,interleaved
672,33,0.2111541,0.0,s_ma,c_ms,c_ms,interleaved
673,33,0.37001017,1.0,s_ma,c_ms,c_ma,interleaved
674,33,1.7967482,0.0,s_ma,c_ms,c_ms,interleaved
675,33,0.64704335,0.0,s_ms,c_ma,c_ms,interleaved
676,33,0.56289667,0.0,s_ms,c_ma,c_ma,interleaved
677,33,0.7703812,0.0,s_ms,c_ma,c_ma,interleaved
678,33,1.3601283,0.0,s_ms,c_ma,c_ms,interleaved
679,33,0.770857,0.0,s_ms,c_ma,c_ms,interleaved
680,33,1.8679322,0.0,s_ma,c_ma,c_ms,interleaved
681,33,2.1086853,1.0,s_ma,c_ma,c_ma,interleaved
682,33,0.7167069,1.0,s_ma,c_ma,c_ms,interleaved
683,33,0.96380645,0.0,s_ma,c_ma,c_ma,interleaved
684,33,0.53910506,1.0,s_ms,c_ms,c_ma,interleaved
685,33,1.346267,0.0,s_ms,c_ms,c_ms,interleaved
686,33,0.4151547,0.0,s_ms,c_ms,c_ma,interleaved
687,33,1.434808,1.0,s_ms,c_ms,c_ms,interleaved
688,33,1.1684995,1.0,s_ms,c_ms,c_ms,interleaved
689,33,1.4496864,0.0,s_ma,c_ms,c_ms,interleaved
690,33,2.0691903,0.0,s_ma,c_ms,c_ma,interleaved
691,33,1.0077274,0.0,s_ma,c_ms,c_ma,interleaved
692,33,0.8903663,1.0,s_ma,c_ms,c_ms,interleaved
693,33,0.8065147,0.0,s_ma,c_ms,c_ma,interleaved
694,33,1.675631,1.0,s_ms,c_ma,c_ma,interleaved
695,33,0.8407767,0.0,s_ms,c_ma,c_ms,interleaved
696,33,0.22185831,1.0,s_ms,c_ma,c_ms,interleaved
697,33,1.3843501,0.0,s_ms,c_ma,c_ma,interleaved
698,33,0.65284175,1.0,s_ms,c_ma,c_ma,interleaved
699,33,0.45751148,0.0,s_ma,c_ma,c_ms,interleaved
700,33,1.1325109,0.0,s_ma,c_ma,c_ms,interleaved
701,33,0.84213644,0.0,s_ma,c_ma,c_ma,interleaved
702,33,0.69877374,1.0,s_ma,c_ma,c_ms,interleaved
703,33,0.24364582,0.0,s_ms,c_ms,c_ms,interleaved
704,33,1.2216364,0.0,s_ms,c_ms,c_ma,interleaved
705,33,1.1869597,1.0,s_ms,c_ms,c_ms,interleaved
706,33,0.35445064,1.0,s_ms,c_ms,c_ma,interleaved
707,33,0.69012374,0.0,s_ms,c_ms,c_ma,interleaved
708,33,0.15782958,1.0,s_ma,c_ms,c_ma,interleaved
709,33,1.3127005,1.0,s_ma,c_ms,c_ms,interleaved
710,33,1.3884711,0.0,s_ma,c_ms,c_ms,interleaved
711,33,0.5860583,0.0,s_ma,c_ms,c_ma,interleaved
712,33,0.13630539,0.0,s_ma,c_ms,c_ms,interleaved
713,33,0.33548298,1.0,s_ms,c_ma,c_ms,interleaved
714,33,0.6476513,0.0,s_ms,c_ma,c_ma,interleaved
715,33,1.1194679,0.0,s_ms,c_ma,c_ma,interleaved
716,33,0.2651527,0.0,s_ms,c_ma,c_ms,interleaved
717,33,0.6390041,0.0,s_ms,c_ma,c_ms,interleaved
718,33,1.3708292,0.0,s_ma,c_ma,c_ma,interleaved
719,33,0.4338592,0.0,s_ma,c_ma,c_ms,interleaved
720,33,1.3758105,0.0,s_ma,c_ma,c_ms,interleaved
721,33,0.5546076,0.0,s_ma,c_ma,c_ma,interleaved
722,33,0.09939253,0.0,s_ms,c_ms,c_ma,interleaved
723,33,1.1221354,0.0,s_ms,c_ms,c_ms,interleaved
724,33,0.8859174,1.0,s_ms,c_ms,c_ma,interleaved
725,33,0.7438468,1.0,s_ms,c_ms,c_ms,interleaved
726,33,1.3302767,0.0,s_ms,c_ms,c_ms,interleaved
727,33,1.0654047,1.0,s_ma,c_ms,c_ms,interleaved
728,33,0.50959516,1.0,s_ma,c_ms,c_ma,interleaved
729,33,1.5159769,0.0,s_ma,c_ms,c_ma,interleaved
730,33,0.3205427,0.0,s_ma,c_ms,c_ms,interleaved
731,33,1.1349103,0.0,s_ma,c_ms,c_ma,interleaved
732,33,1.1172395,1.0,s_ms,c_ma,c_ma,interleaved
733,33,2.0135407,0.0,s_ms,c_ma,c_ms,interleaved
734,33,0.34462392,1.0,s_ms,c_ma,c_ms,interleaved
735,33,0.6680931,0.0,s_ms,c_ma,c_ma,interleaved
736,33,0.41786182,0.0,s_ms,c_ma,c_ma,interleaved
737,33,0.9995526,0.0,s_ma,c_ma,c_ms,interleaved
738,33,0.27112234,0.0,s_ma,c_ma,c_ma,interleaved
739,33,0.95721614,1.0,s_ma,c_ma,c_ms,interleaved
740,33,0.88705206,1.0,s_ma,c_ma,c_ms,interleaved
741,33,1.0111531,0.0,s_ms,c_ms,c_ms,interleaved
742,33,1.1709322,0.0,s_ms,c_ms,c_ma,interleaved
743,33,0.21803792,0.0,s_ms,c_ms,c_ms,interleaved
744,33,1.1120732,1.0,s_ms,c_ms,c_ma,interleaved
745,33,0.86839724,0.0,s_ms,c_ms,c_ma,interleaved
746,33,0.14539316,1.0,s_ma,c_ms,c_ma,interleaved
747,33,1.2070606,0.0,s_ma,c_ms,c_ms,interleaved
748,33,1.2036467,0.0,s_ma,c_ms,c_ms,interleaved
749,33,0.2318288,0.0,s_ma,c_ms,c_ma,interleaved
750,33,0.6595644,1.0,s_ma,c_ms,c_ms,interleaved
751,33,0.4159029,1.0,s_ms,c_ma,c_ms,interleaved
752,33,0.22426695,1.0,s_ms,c_ma,c_ma,interleaved
753,33,0.4445075,0.0,s_ms,c_ma,c_ma,interleaved
754,33,0.6487055,0.0,s_ms,c_ma,c_ms,interleaved
755,33,0.70195806,0.0,s_ms,c_ma,c_ms,interleaved
756,33,0.57560337,0.0,s_ma,c_ma,c_ma,interleaved
757,33,0.9051204,1.0,s_ma,c_ma,c_ms,interleaved
758,33,1.2859664,0.0,s_ma,c_ma,c_ma,interleaved
759,33,0.838643,0.0,s_ma,c_ma,c_ms,interleaved
760,33,0.57900107,0.0,s_ma,c_ma,c_ms,random
761,33,0.50612867,1.0,s_ma,c_ma,c_ma,random
762,33,0.74624836,0.0,s_ma,c_ma,c_ms,random
763,33,0.5018833,0.0,s_ma,c_ma,c_ms,random
764,33,1.0206366,1.0,s_ms,c_ma,c_ms,random
765,33,0.8440514,0.0,s_ms,c_ma,c_ma,random
766,33,1.1918643,0.0,s_ms,c_ma,c_ma,random
767,33,1.1360515,1.0,s_ms,c_ma,c_ms,random
768,33,1.001558,1.0,s_ms,c_ma,c_ma,random
769,33,1.6804243,1.0,s_ma,c_ms,c_ma,random
770,33,0.848205,0.0,s_ma,c_ms,c_ms,random
771,33,1.8387297,0.0,s_ma,c_ms,c_ms,random
772,33,1.5353498,1.0,s_ma,c_ms,c_ma,random
773,33,0.7400244,0.0,s_ma,c_ms,c_ma,random
774,33,1.2266104,0.0,s_ms,c_ms,c_ms,random
775,33,0.38567838,0.0,s_ms,c_ms,c_ma,random
776,33,0.42792052,0.0,s_ms,c_ms,c_ms,random
777,33,1.5046275,0.0,s_ms,c_ms,c_ma,random
778,33,1.5690594,1.0,s_ms,c_ms,c_ms,random
779,33,0.40627486,0.0,s_ma,c_ma,c_ms,random
780,33,0.57610196,1.0,s_ma,c_ma,c_ms,random
781,33,0.5470092,0.0,s_ma,c_ma,c_ma,random
782,33,1.3270949,0.0,s_ma,c_ma,c_ma,random
783,33,0.5695234,1.0,s_ms,c_ma,c_ma,random
784,33,1.1043736,0.0,s_ms,c_ma,c_ms,random
785,33,0.60818624,1.0,s_ms,c_ma,c_ms,random
786,33,1.1700168,1.0,s_ms,c_ma,c_ma,random
787,33,1.9363775,0.0,s_ms,c_ma,c_ms,random
788,33,2.327488,0.0,s_ma,c_ms,c_ms,random
789,33,0.7162709,0.0,s_ma,c_ms,c_ma,random
790,33,0.7923772,0.0,s_ma,c_ms,c_ma,random
791,33,2.0543528,0.0,s_ma,c_ms,c_ms,random
792,33,0.7640859,0.0,s_ma,c_ms,c_ms,random
793,33,0.93178105,1.0,s_ms,c_ms,c_ma,random
794,33,0.9333114,1.0,s_ms,c_ms,c_ms,random
795,33,0.6699225,0.0,s_ms,c_ms,c_ma,random
796,33,0.60087705,0.0,s_ms,c_ms,c_ms,random
797,33,0.55437994,1.0,s_ms,c_ms,c_ma,random
798,33,0.8690773,0.0,s_ma,c_ma,c_ma,random
799,33,0.13167432,1.0,s_ma,c_ma,c_ms,random
800,33,0.24705072,0.0,s_ma,c_ma,c_ms,random
801,33,1.1885577,1.0,s_ma,c_ma,c_ms,random
802,33,0.77608013,0.0,s_ms,c_ma,c_ms,random
803,33,1.4024719,1.0,s_ms,c_ma,c_ma,random
804,33,0.41220325,1.0,s_ms,c_ma,c_ma,random
